Id,Indikator
24_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan’,’Sifat kepala batu’,’ Tendensi hambatan dalam hubungan sosial, neourotis’,’ Ambisi, kemauan lemah, merasa lemah, loyo’,’ Egosentris histeris, tidak masak, egosentris, regresi’,’Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan)’,’Merasa kurang lincah.kurang mampu’,’Narsistis (pemujaan terhadap pakaian)’,’ Mencari perhatian, menunjukkan penyesuaian yang bersifat psikopatik (kurang wajar) (bila digambar wanita muda, lebih –lebih bila ditekankan bagian seksuilnya)’,’Merasa kurang jantan’, ‘Perasaan tidak pasti dalam kontak sosial, perasaan tidak mampu, permusuhan dan seksuil, guilty feeling dari sikap agresif’, ‘Penyesuaian diri baik’,’Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi’,’Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’,’Perasaan sedih /tertekan’]"
25_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’,’Kaku dan bermusuhan, defensif terhadap permusuhan’,’ Sifat kepala batu’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’,’ Rasa ingin tau hal dosa, konflik voyourism’,’ oral agresif,mengkritik terus dapat dikatakan sadisme’,’oral agresif,mengkritik terus dapat dikatakan sadisme’,’normal’,’ Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil’,’ Suka menyerang’,’ Kesadaran pribadi goncang, keraguan’,’ Penyesuaian diri baik’,’ Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’,’ Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’,’Perasaan sedih /tertekan’]"
26_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’,’Kurang yakin pada kemampuan dan perkembanga dirinya’,’Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’,’ Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’,’ Kurang mampu mengontrol dorongan , mungkin permusuhan’,’Merasa lemah dan sia-sia /tidak berguna’,’ Egosentris histeris, tidak masak, egosentris, regresi’,’Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’,’normal’,’ Mencari perhatian, menunjukkan penyesuaian yang bersifat psikopatik (kurang wajar) (bila digambar wanita muda, lebih –lebih bila ditekankan bagian seksuilnya)’,’Kesadaran pribadi goncang, keraguan’,’ Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’,’ Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’,’Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’,’ Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’,’Bersemangat dan motivasi berprestasi’]"
27_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’,’'Ketidakseimbangan emosi, konflik peran seksualnya’,’ Kebutuhan yang besar akan rasa aman, butuh banyak dorongan’,’ Egosentris histeris, tidak masak, egosentris, regresi’,’ Melengkung ke atas Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’,’ merasa kurang lincah,kurang mampu’,’ Kurang mantap pada kekuatan fisiknya’,’ Suka menyerang’,’ Tendensi oposisi terhadap otoritas/atasannya’,’ Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’,’ Penyesuaian diri baik’,’ Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’,’ Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’,’ sedih/gembira': ('Perasaan sedih /tertekan’]"
28_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’,’ Lancar , felksibel, seimbang dan merasa mampu’,’ Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’,’ Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’,’ Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’,’ Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’,’ Ambisi, kemauan lemah, merasa lemah, loyo’,’ Paranoia dan menampakkan fantasi, angan-angan’,’ Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’,’ merasa kurang lincah,kurang mampu’,’normal’,’ Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil’,’ Suka menyerang’,’ Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’,’ Tendensi oposisi terhadap otoritas/atasannya’,’ Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’,’ Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’,’ Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’,’Bersemangat dan motivasi berprestasi’]"
29_3,"[‘Wajar, normal’,’ Lancar , felksibel, seimbang dan merasa mampu’,’ Adanya dorongan agresif’,’ Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’,’ Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’,’ Rangsangan /gairah seksuil’,’ Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme’,’ normal’,’ Erotis protes/ kemungkinan ada konflik’,’ Agresi terhadap/ sebagai penutupan terhadap kelemahan atau kekuarangan terhadap dirinya (biasanya disertai dengan gambar kancing baju yang jelas)’,’ Kesadaran pribadi goncang, keraguan’,’ Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’,’ Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’,’ Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’,’ Bersemangat dan motivasi berprestasi’]"
30_3,"[‘Wajar, normal’,’ Lancar , felksibel, seimbang dan merasa mampu’,’ Perasan tidak mampu, kurang efektif, sakit-sakitan, tertekan’,’ Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’,’ Gangguan otak yang berhubungan dengan motorik’,’ Kekanak-kanakan dalam perasaan Kurang masak (mis:egosentris)  ’,’ oral agresif,mengkritik terus dapat dikatakan sadisme’,’ Perasaan tertekan dan tergantung yang bersifat patologis, tidak mampu, perasaan kastrasi, kesulitan dalam menanggapi adanya dorongan seksuil’,’ normal’,’ Suka menyerang’,’ Perasaan tidak pasti dalam kontak sosial, perasaan tidak mampu, permusuhan dan seksuil, guilty feeling dari sikap agresif’,’ Tendensi oposisi terhadap otoritas/atasannya’,’ Penolakan terhadap impuls fisik, kehilangan kebanggaan fisik, biasa digambar oleh anak-anak’,’ Penyesuaian diri baik’,’ Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi’,’ Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’,’ Perasaan sedih /tertekan’]"
31_3,"[‘Wajar, normal’,’ Lancar , felksibel, seimbang dan merasa mampu’,’ Perasan tidak mampu, kurang efektif, sakit-sakitan, tertekan’,’ Perasan tidak mampu, kurang efektif, sakit-sakitan, tertekan’,’ Gangguan otak yang berhubungan dengan motorik’,’ Paranoia dan menampakkan fantasi, angan-angan’,’ oral agresif,mengkritik terus dapat dikatakan sadisme’,’ Kompulsif’,’ Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil’,’ Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil’,’ Perasaan tidak pasti dalam kontak sosial, perasaan tidak mampu, permusuhan dan seksuil, guilty feeling dari sikap agresif’,’ Peka terhadap kritik’,’ Penolakan terhadap impuls fisik, kehilangan kebanggaan fisik, biasa digambar oleh anak-anak’,’ Penyesuaian diri baik’,’ Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi’,’ Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi’,’Perasaan sedih /tertekan’]"
32_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’,’ Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’,’ Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’,’ Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’,’ Merasa lemah dan sia-sia /tidak berguna’,’ Narsistis (pemujaan terhadap pakaian)’,’ Tekanan/ tuntutan kejantanan’,’Kesadaran pribadi goncang, keraguan’,’ Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’,’ Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi’,’ Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’,’'Perasaan sedih /tertekan’]"
33_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’,’ Ketidakseimbangan emosi, konflik peran seksualnya’,’ Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’,’ Tendensi aspirasi lebih besar dari pada kemampuan’,’ Tendensi aspirasi lebih besar dari pada kemampuan’,’ Kurang mampu mengontrol dorongan , mungkin permusuhan’,’ Siap berhubungan dengan lingkungan’,’ Rangsangan /gairah seksuil’,’ Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme’,’ Berusaha mencapai otoritas, ambivalensi’,’ Kurang mantap pada kekuatan fisiknya’,’ Sifat kekacauan pada individu’,’ Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya’,’ Kesadaran pribadi goncang, keraguan’,’ Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’,’ Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’,’ Kontrol emosionil, berusaha keras untuk sukses, orientasi lingkungan/dunia luar, ekstrofert, orientasi masa yang akan datang’,’Bersemangat dan motivasi berprestasi’]"
34_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan’,’ Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’,’ Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’,’ Kurang mampun mengontrol dorongan , mungkin permusuhan’,’ Ambisi, kemauan lemah, merasa lemah, loyo’,’ Pikiran kacau’,’Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, ten-densi menunjukkan senyum’,’ Melengkung ke atas Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, ten-densi menunjukkan senyum’,’Ketergantungan, tidak masak , tidak pasti’,’ Suka menyerang'’,’ Suka menyerang’,’ Kesadaran pribadi goncang, keraguan’,’ Kesadaran pribadi goncang, keraguan’,’ Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’,’ Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’,’ Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’,’ Bersemangat dan motivasi berprestasi’]"
35_3,"[‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Egosentris histeris, tidak masak, egosentris, regresi’, ‘oral agresif,mengkritik terus dapat dikatakan sadisme’, ‘merasa kurang lincah,kurang mampu’, ‘Kurang mantap pada kekuatan fisiknya’, ‘Merasa kurang jantan’, ‘Penyesuaian diri baik’, ‘Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
36_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Kekanak-kanakan dalam perasaan Kurang masak (mis:egosentris)’, ‘Tendensi orang depresif dengan kompensasi tertawa’, ‘normal’, ‘Mencari perhatian, menunjukkan penyesuaian yang bersifat psikopatik (kurang wajar) (bila digambar wanita muda, lebih –lebih bila ditekankan bagian seksuilnya’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
37_3,"[‘Wajar, normal’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Adanya dorongan agresif’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Pikiran kacau’, ‘oral agresif,mengkritik terus dapat dikatakan sadisme’, ‘merasa kurang lincah,kurang mampu’, ‘normal’, ‘Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil’, ‘Suka menyerang’, ‘Cenderung ke arah paranoid’, ‘Peka terhadap kritik’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’,’ Perasaan sedih /tertekan’]"
